id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,number_of_reviews,availability_eoy,estimated_occupancy_l365d,review_scores_rating,review_scores_communication,review_scores_location,instant_bookable,calculated_host_listings_count,amenities_number,number_of_private_bathrooms,number_of_shared_bathrooms,estimated_response_time_hours,host_response_time:a few days or more,host_response_time:within a day,host_response_time:within a few hours,host_response_time:within an hour,neighbourhood_cleansed:Ang Mo Kio,neighbourhood_cleansed:Bedok,neighbourhood_cleansed:Bishan,neighbourhood_cleansed:Bukit Batok,neighbourhood_cleansed:Bukit Merah,neighbourhood_cleansed:Bukit Panjang,neighbourhood_cleansed:Bukit Timah,neighbourhood_cleansed:Central Water Catchment,neighbourhood_cleansed:Changi,neighbourhood_cleansed:Choa Chu Kang,neighbourhood_cleansed:Clementi,neighbourhood_cleansed:Downtown Core,neighbourhood_cleansed:Geylang,neighbourhood_cleansed:Hougang,neighbourhood_cleansed:Jurong East,neighbourhood_cleansed:Jurong West,neighbourhood_cleansed:Kallang,neighbourhood_cleansed:Marina South,neighbourhood_cleansed:Marine Parade,neighbourhood_cleansed:Museum,neighbourhood_cleansed:Newton,neighbourhood_cleansed:Novena,neighbourhood_cleansed:Orchard,neighbourhood_cleansed:Outram,neighbourhood_cleansed:Pasir Ris,neighbourhood_cleansed:Punggol,neighbourhood_cleansed:Queenstown,neighbourhood_cleansed:River Valley,neighbourhood_cleansed:Rochor,neighbourhood_cleansed:Sembawang,neighbourhood_cleansed:Sengkang,neighbourhood_cleansed:Serangoon,neighbourhood_cleansed:Singapore River,neighbourhood_cleansed:Southern Islands,neighbourhood_cleansed:Tampines,neighbourhood_cleansed:Tanglin,neighbourhood_cleansed:Toa Payoh,neighbourhood_cleansed:Western Water Catchment,neighbourhood_cleansed:Woodlands,neighbourhood_cleansed:Yishun,neighbourhood_group_cleansed:Central Region,neighbourhood_group_cleansed:East Region,neighbourhood_group_cleansed:North Region,neighbourhood_group_cleansed:North-East Region,neighbourhood_group_cleansed:West Region,property_type:Boat,property_type:Entire condo,property_type:Entire guest suite,property_type:Entire guesthouse,property_type:Entire home,property_type:Entire loft,property_type:Entire rental unit,property_type:Entire serviced apartment,property_type:Entire townhouse,property_type:Private room,property_type:Private room in barn,property_type:Private room in bed and breakfast,property_type:Private room in bungalow,property_type:Private room in casa particular,property_type:Private room in castle,property_type:Private room in condo,property_type:Private room in earthen home,property_type:Private room in guest suite,property_type:Private room in guesthouse,property_type:Private room in home,property_type:Private room in hostel,property_type:Private room in loft,property_type:Private room in rental unit,property_type:Private room in serviced apartment,property_type:Private room in townhouse,property_type:Private room in train,property_type:Private room in vacation home,property_type:Private room in villa,property_type:Room in aparthotel,property_type:Room in boutique hotel,property_type:Room in hostel,property_type:Room in hotel,property_type:Room in serviced apartment,property_type:Shared room in bed and breakfast,property_type:Shared room in boutique hotel,property_type:Shared room in dome,property_type:Shared room in guesthouse,property_type:Shared room in hostel,property_type:Shared room in hotel,property_type:Shared room in rental unit,property_type:Tiny home,room_type:Entire home/apt,room_type:Hotel room,room_type:Private room,room_type:Shared room
1355449457774149376,463308915,1.0,1.0,False,3,True,False,1.3239575,103.8528243,2,1.0,1.0,1.0,116.0,1,365,10.0,90.0,365.0,365.0,89.3,365.0,283,0,13,0,4.351148648648649,4.0,4.702297297297298,True,3,9,1.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1355503413610353995,463308915,1.0,1.0,False,3,True,False,1.3239575,103.8528243,2,1.0,1.0,1.0,147.0,1,365,30.0,90.0,365.0,365.0,89.8,365.0,266,0,3,0,4.351148648648649,4.0,4.702297297297298,True,3,9,1.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1357229015696955203,474773234,1.0,0.98,False,28,True,True,1.2874161,103.8472705,1,3.0,1.0,1.0,51.0,1,365,1.0,3.0,365.0,365.0,1.0,365.0,90,0,90,0,4.916475409836066,5.0,4.832950819672131,True,14,8,0.0,3.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1357233633468835603,474773234,1.0,0.98,False,28,True,True,1.2874161,103.8472705,1,3.0,1.0,1.0,51.0,1,365,1.0,3.0,365.0,365.0,1.0,365.0,47,0,47,0,4.916475409836066,5.0,4.832950819672131,True,14,8,0.0,3.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1357259875101674536,474773234,1.0,0.98,False,28,True,True,1.2874161,103.8472705,1,3.0,1.0,1.0,50.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,83,0,83,0,4.916475409836066,5.0,4.832950819672131,True,14,8,0.0,3.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1357264239347023858,474773234,1.0,0.98,False,28,True,True,1.2874161,103.8472705,1,3.0,1.0,1.0,50.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,83,0,83,0,4.916475409836066,5.0,4.832950819672131,True,14,8,0.0,3.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1358405543973452486,228867,0.67,0.7049006010171058,False,44,True,True,1.3439317264879944,103.71852952656756,2,1.0,1.0,1.0,69.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,0,95,0,4.436176470588235,4.17,4.70235294117647,True,2,15,1.0,0.0,12.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1358433264523928724,463308915,1.0,1.0,False,3,True,False,1.3239575,103.8528243,2,1.0,1.0,1.0,150.0,1,365,90.0,90.0,365.0,365.0,90.0,365.0,337,0,67,0,4.351148648648649,4.0,4.702297297297298,True,3,9,1.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1359148134280726663,10248444,0.99,1.0,False,99,True,True,1.29507,103.84013,6,1.0,1.0,2.0,379.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,353,0,85,0,4.839315476190476,4.99,4.688630952380953,True,56,26,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1359270466450018804,10248444,0.99,1.0,False,99,True,True,1.2952918058282117,103.83812433595614,3,1.0,1.0,1.0,172.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,358,1,88,6,5.0,5.0,5.0,True,56,22,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1359446999908619845,125437217,0.88,0.78,False,4,True,True,1.38557,103.74354,2,0.5,1.0,1.0,70.0,16,365,16.0,16.0,365.0,365.0,16.0,365.0,347,2,77,64,4.5,5.0,4.5,False,4,21,0.0,0.5,12.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1359514609732043693,46685310,0.97,1.0,False,94,True,True,1.2947,103.83879,3,1.0,1.0,1.0,240.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,359,1,89,6,4.0,4.0,5.0,True,69,25,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1359768974639975588,46685310,0.97,1.0,False,94,True,True,1.29656,103.84007,6,2.0,2.0,2.0,479.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,357,0,87,0,4.829315476190477,4.97,4.688630952380953,True,69,25,2.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1359786154595419891,46685310,0.97,1.0,False,94,True,True,1.29455533959425,103.8396511815875,6,2.0,2.0,2.0,481.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,357,1,87,6,4.0,4.0,4.0,True,69,25,2.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1359885009093105801,46685310,0.97,1.0,False,94,True,True,1.2949079126548448,103.8396842607516,5,1.0,2.0,2.0,430.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,347,2,77,12,3.5,4.5,4.0,True,69,27,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1360002782987306879,61619807,1.0,1.0,False,91,True,True,1.29633,103.83828,6,1.0,1.0,2.0,311.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,351,2,81,12,4.0,4.0,4.5,True,47,27,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1360520155928927546,61619807,1.0,1.0,False,91,True,True,1.2951875687661083,103.84012347534149,3,1.0,1.0,1.0,394.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,354,5,87,30,4.4,4.6,4.4,True,47,23,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1360750600992456249,404487343,1.0,1.0,False,71,True,True,1.29643,103.83998,6,1.0,1.0,2.0,443.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,357,1,87,6,4.0,5.0,4.0,True,35,25,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1361073234550030022,404487343,1.0,1.0,False,71,True,True,1.2951163131329335,103.83824009759168,4,1.0,1.0,1.0,344.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,357,0,87,0,4.844315476190476,5.0,4.688630952380953,True,35,26,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1361497917977363587,404487343,1.0,1.0,False,71,True,True,1.2962624973161,103.8380552410478,5,2.0,2.0,2.0,557.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,252,1,77,6,4.0,5.0,3.0,False,35,27,2.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1361510032517434842,404487343,1.0,1.0,False,71,True,True,1.2967063734272553,103.83816078017836,6,1.0,2.0,2.0,410.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,348,1,78,6,2.0,4.0,4.0,True,35,27,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
